trader1,trader2,market_maker
0.5184901356697083,0.48864710330963135,0.04477079585194588
0.502095639705658,0.4681345820426941,0.04599760100245476
0.5237711668014526,0.4933088421821594,0.04109037667512894
0.5221356153488159,0.5020930767059326,0.04845121502876282
0.5148658156394958,0.4819048047065735,0.045997604727745056
0.5357069969177246,0.5070211887359619,0.03618314862251282
0.5057104825973511,0.4620017409324646,0.046917710453271866
0.5173959732055664,0.47616493701934814,0.03955686837434769
0.5204073190689087,0.47842562198638916,0.03955686837434769
0.5260021686553955,0.4942547678947449,0.0496780201792717
0.532374382019043,0.4800203740596771,0.042317185550928116
0.5401053428649902,0.4806888699531555,0.051211532205343246
0.5144932270050049,0.4742271900177002,0.058879073709249496
0.5290491580963135,0.45723095536231995,0.05458524450659752
0.542393684387207,0.4656562805175781,0.05918577313423157
0.5341272354125977,0.4499107599258423,0.055198654532432556
0.5213977098464966,0.445367693901062,0.06869352608919144
0.5143054723739624,0.4462582468986511,0.053665146231651306
0.5249773263931274,0.45011788606643677,0.06255950033664703
0.5214926600456238,0.4643195867538452,0.05090482905507088
0.5508760213851929,0.47406595945358276,0.05703886225819588
0.515807569026947,0.4530949294567108,0.06654661893844604
0.5195342898368835,0.4475243091583252,0.06654661893844604
0.5046966671943665,0.46999669075012207,0.06746672093868256
0.561447262763977,0.48816561698913574,0.06163938343524933
0.5194228887557983,0.473359614610672,0.0619460865855217
0.5215747356414795,0.4734830856323242,0.062252797186374664
0.5096778273582458,0.46488386392593384,0.06777341663837433
0.524878978729248,0.47444671392440796,0.05489195138216019
0.5196940898895264,0.48122406005859375,0.0711471363902092
0.5120114088058472,0.46408265829086304,0.062252793461084366
0.5210434198379517,0.490997850894928,0.05489194765686989
0.5310746431350708,0.4889157712459564,0.058879077434539795
0.5064231157302856,0.47664642333984375,0.06010587885975838
0.525524377822876,0.49800026416778564,0.06317289173603058
0.4990302324295044,0.47367292642593384,0.05611875653266907
0.5317826867103577,0.49618643522262573,0.06010587513446808
0.514981746673584,0.46983635425567627,0.0628661960363388
0.5017846822738647,0.47034403681755066,0.05949247255921364
0.5119417905807495,0.4793582558631897,0.0742141604423523
0.529335618019104,0.4929867684841156,0.06409300118684769
0.5035854578018188,0.4700477719306946,0.05642545968294144
0.5054398775100708,0.4891822338104248,0.0690002292394638
0.49805307388305664,0.4933517575263977,0.05795896425843239
0.5109332799911499,0.478932648897171,0.046304307878017426
0.4986787438392639,0.47907397150993347,0.05458524823188782
0.5193739533424377,0.5083754062652588,0.05458524823188782
0.5160444974899292,0.48486241698265076,0.05213163420557976
0.5035408139228821,0.47742968797683716,0.06746672093868256
0.5176529884338379,0.5034893751144409,0.06838682293891907
0.5105615854263306,0.5062481760978699,0.052438341081142426
0.5222166776657104,0.534037709236145,0.060412585735321045
0.5174959897994995,0.480726957321167,0.05765226483345032
0.5065176486968994,0.5004810094833374,0.0659332126379013
0.5234459638595581,0.5133790969848633,0.057345565408468246
0.5090636014938354,0.48372501134872437,0.061639390885829926
0.5132123231887817,0.5282025933265686,0.06225278973579407
0.5405945777893066,0.5093857645988464,0.058879077434539795
0.5279494524002075,0.513924241065979,0.05305173993110657
0.5139754414558411,0.5072047114372253,0.0619460865855217
0.5279005765914917,0.5078582763671875,0.0650131106376648
0.5062358975410461,0.4895312786102295,0.0711471363902092
0.5043684244155884,0.46688729524612427,0.06746672093868256
0.5237746238708496,0.4910338521003723,0.05949247628450394
0.48732277750968933,0.4708506464958191,0.0772811695933342
0.5068707466125488,0.47891730070114136,0.06163938716053963
0.48845380544662476,0.4460471272468567,0.058572374284267426
0.5226587057113647,0.5036652088165283,0.05335844308137894
0.4960530996322632,0.5040141344070435,0.0588790699839592
0.5135770440101624,0.48608624935150146,0.07053373754024506
0.5035605430603027,0.4725448191165924,0.06869352608919144
0.5114588737487793,0.4922623336315155,0.062252797186374664
0.522702693939209,0.4980064034461975,0.05458524823188782
0.5013354420661926,0.4596391022205353,0.05335844308137894
0.5011526346206665,0.48411810398101807,0.07452085614204407
0.4946293234825134,0.48836973309516907,0.04845121502876282
0.5263266563415527,0.4689735770225525,0.058879077434539795
0.488712877035141,0.4515291452407837,0.06102598458528519
0.49115458130836487,0.47813141345977783,0.04691770672798157
0.5079652070999146,0.4881346523761749,0.051518235355615616
0.48996177315711975,0.48670557141304016,0.049984727054834366
0.5140939950942993,0.48211783170700073,0.059799179434776306
0.5109582543373108,0.4760061800479889,0.04538419842720032
0.5129960775375366,0.4543088674545288,0.059185776859521866
0.5166300535202026,0.47625452280044556,0.061332687735557556
0.5060530304908752,0.4575798511505127,0.04231718182563782
